# Type 1, Type 2, Tera Type, Score
ELC,STL,NRM,31.4185801058
GHT,DRK,---,31.4090919460
FLY,BUG,NRM,31.3954250541
ICE,PSY,---,31.3042607369
FLY,BUG,PSY,31.2256459066
DRK,STL,NRM,31.2242087407
BUG,GHT,PSY,31.2230304692
FLY,DRK,PSY,31.2139092103
FLY,GHT,PSY,31.1929347657
GRS,BUG,---,31.1919244278
BUG,DRK,PSY,31.1641543499
FLY,BUG,---,31.1628262770
GHT,STL,NRM,31.1448525752
PSN,GHT,PSY,31.1409571088
PSN,BUG,PSY,31.1184927524
PSN,DRK,PSY,31.1030554342
NRM,BUG,PSY,31.0713076667
BUG,---,PSY,31.0713076667
PSN,DRK,---,30.9816228927
STL,---,WTR,30.9768042383
WTR,STL,NRM,30.9212461800
GRS,RCK,---,30.8872973309
FIR,STL,NRM,30.8108735352
RCK,---,NRM,30.7626402530
DRG,DRK,---,30.7577991188
GRS,DRG,PSN,30.7149448885
GRS,PSY,---,30.6979680353
NRM,DRG,PSY,30.6260514884
DRG,---,PSY,30.6260514884
NRM,DRG,DRK,30.5467513289
GHT,DRG,DRK,30.5467513289
DRG,---,DRK,30.5467513289
WTR,GRS,FIR,30.5437345351
WTR,ICE,GRS,30.5203683865
WTR,PSN,FIR,30.5163427010
GRS,BUG,PSN,30.5110096652
ICE,RCK,GRS,30.5075982461
WTR,STL,FIR,30.4964996498
ICE,DRG,GRS,30.4836065680
ELC,ICE,GRS,30.4779050164
NRM,WTR,FIR,30.4747242881
WTR,---,FIR,30.4747242881
PSN,RCK,DRG,30.4571075771
RCK,STL,BUG,30.4434137754
ICE,PSN,GRS,30.4227992771
ICE,STL,GRS,30.4110230269
ELC,DRK,GHT,30.4046428158
NRM,ICE,GRS,30.4026370553
ICE,---,GRS,30.4026370553
NRM,ELC,GHT,30.3836683712
ELC,---,GHT,30.3836683712
ELC,GRS,FIR,30.3698850483
NRM,RCK,BUG,30.3639330367
PSN,RCK,BUG,30.3542224842
DRG,STL,GHT,30.3339036377
ELC,PSN,FIR,30.3281189207
ELC,STL,FIR,30.3082758694
NRM,ELC,FIR,30.2865005078
ELC,---,FIR,30.2865005078
PSN,DRG,GRS,30.2763938800
GRS,STL,DRG,30.2131537254
FIR,WTR,---,30.1435367925
NRM,GRS,DRG,30.1172540029
GRS,---,DRG,30.1172540029
WTR,DRK,RCK,30.1031928115
GRS,DRK,RCK,30.0993633990
ICE,STL,DRG,30.0982823643
WTR,PSY,GRS,30.0877506566
PSY,RCK,GRS,30.0749805162
ELC,PSY,GRS,30.0452872865
DRK,STL,RCK,30.0371372062
WTR,GHT,RCK,30.0238366460
RCK,STL,DRG,30.0220034032
GRS,GHT,RCK,30.0200072335
PSY,STL,GRS,30.0160520237
RCK,---,BUG,29.9799842859
NRM,PSY,GRS,29.9700193254
PSY,---,GRS,29.9700193254
PSN,STL,---,29.9635009406
GHT,STL,RCK,29.9577810408
WTR,PSN,DRG,29.9508694105
GHT,DRK,BUG,29.9134047932
WTR,BUG,RCK,29.9003391199
GRS,BUG,RCK,29.8965097074
ELC,PSY,NRM,29.8949086246
PSN,GHT,BUG,29.8731727250
NRM,GHT,BUG,29.8550230724
GHT,---,BUG,29.8550230724
BUG,STL,RCK,29.8342835147
NRM,DRK,BUG,29.8022738027
PSN,DRK,BUG,29.7925632503
PSY,DRK,NRM,29.7558016194
GRS,---,NRM,29.7507976430
NRM,PSY,PSN,29.7032980009
PSY,---,PSN,29.7032980009
PSY,GHT,NRM,29.6764454540
NRM,STL,DRK,29.6631610121
GHT,STL,DRK,29.6631610121
STL,---,DRK,29.6631610121
PSN,PSY,DRG,29.6524906114
WTR,PSN,NRM,29.6153343514
ELC,GRS,---,29.5634286304
WTR,PSN,BUG,29.5595845555
FIR,PSN,---,29.5539402772
NRM,WTR,BUG,29.5414349029
WTR,---,BUG,29.5414349029
WTR,PSY,ICE,29.5237073668
PSY,DRG,ICE,29.5047318438
PSN,FLY,DRG,29.4560880895
NRM,FLY,DRG,29.4404436840
FLY,---,DRG,29.4404436840
PSN,PSY,ICE,29.4389951753
NRM,ELC,BUG,29.4189991497
DRK,---,BUG,29.4183250520
NRM,PSY,ICE,29.4103729411
PSY,---,ICE,29.4103729411
ELC,PSN,BUG,29.4092885973
WTR,FLY,ICE,29.4082089772
ELC,---,BUG,29.3911389447
FLY,DRG,ICE,29.3892334542
NRM,STL,PSY,29.3867838091
STL,---,PSY,29.3867838091
STL,---,---,29.3811614580
NRM,---,STL,29.3811614580
GHT,DRG,---,29.3544989706
NRM,FLY,PSN,29.2949969607
FLY,---,PSN,29.2949969607
PSN,FLY,ICE,29.2948745515
NRM,FLY,ICE,29.2948745515
FLY,---,ICE,29.2948745515
PSY,STL,DRG,29.1949432476
ELC,GRS,PSN,29.1839559721
WTR,DRG,---,28.8729887835
FIR,STL,PSN,28.8642221264
RCK,GHT,---,28.8591467046
BUG,STL,DRG,28.8376318032
DRG,STL,ICE,28.8021571210
WTR,STL,ICE,28.7964002638
ELC,PSN,DRG,28.7761112463
PSN,STL,ICE,28.7413498301
PSN,DRG,BUG,28.7231869568
NRM,STL,ICE,28.7211876083
STL,---,ICE,28.7211876083
NRM,DRG,BUG,28.7050373042
DRG,---,BUG,28.7050373042
FIR,RCK,GRS,28.7048512368
FIR,WTR,GRS,28.6894789513
FIR,ELC,GRS,28.6879026971
FIR,ICE,---,28.6856522497
NRM,PSN,ELC,28.6621697666
PSN,---,ELC,28.6621697666
PSN,FLY,---,28.6610085880
FIR,STL,GRS,28.6586674343
FIR,PSN,GRS,28.6430020007
NRM,FIR,GRS,28.6126347360
FIR,---,GRS,28.6126347360
FIR,DRK,RCK,28.5437903359
GHT,DRK,PSY,28.5342020268
NRM,GHT,PSY,28.5132275821
GHT,---,PSY,28.5132275821
FLY,DRK,RCK,28.4994695398
ELC,DRK,RCK,28.4955503562
NRM,PSY,DRK,28.4866853301
NRM,DRK,PSY,28.4753259076
DRK,---,PSY,28.4753259076
FIR,GHT,RCK,28.4644341704
PSN,DRK,RCK,28.4511925048
NRM,DRK,RCK,28.4511925048
GHT,DRK,RCK,28.4511925048
DRK,---,RCK,28.4511925048
NRM,GRS,ELC,28.4264154584
GRS,---,ELC,28.4264154584
FLY,GHT,RCK,28.4201133744
ELC,GHT,RCK,28.4161941907
WTR,GRS,PSN,28.3780558202
ICE,PSY,RCK,28.3775399342
PSN,GHT,RCK,28.3718363394
NRM,GHT,RCK,28.3718363394
GHT,---,RCK,28.3718363394
FIR,BUG,RCK,28.3368199127
ELC,STL,DRG,28.3139152756
ELC,DRG,---,28.2987627573
FLY,BUG,RCK,28.2924991166
ELC,BUG,RCK,28.2885799330
WTR,DRG,GRS,28.2586672226
RCK,DRG,GRS,28.2458970822
PSN,BUG,RCK,28.2442220816
NRM,BUG,RCK,28.2442220816
BUG,---,RCK,28.2442220816
PSY,GHT,DRK,28.2340191216
PSY,---,DRK,28.2340191216
ELC,DRG,GRS,28.2162038525
PSY,DRG,RCK,28.2161022788
PSN,RCK,---,28.1868173061
WTR,DRK,PSN,28.1753462897
DRG,STL,GRS,28.1740994346
WTR,GHT,PSN,28.1692194401
NRM,DRG,GRS,28.1409358914
DRG,---,GRS,28.1409358914
BUG,GHT,PSN,28.1172792506
BUG,DRK,PSN,28.1028603339
NRM,FLY,---,27.9132889004
DRG,DRK,PSN,27.8959179284
GHT,DRG,PSN,27.8897910788
FIR,FLY,NRM,27.8816182910
FIR,PSN,NRM,27.7637488450
FIR,---,NRM,27.7019682104
WTR,ICE,---,27.4873970925
WTR,BUG,PSN,27.3062181258
ICE,PSN,DRG,27.2953113129
NRM,ICE,DRG,27.2437357212
ICE,---,DRG,27.2437357212
GRS,PSN,---,27.1902669162
NRM,RCK,DRG,27.1575209042
RCK,---,DRG,27.1575209042
WTR,PSN,---,27.1540450838
PSY,DRG,---,27.1349014226
WTR,DRG,PSN,27.1141107059
PSN,GHT,DRG,27.0911742816
ELC,PSN,NRM,27.0669787005
PSN,DRK,DRG,27.0593994566
FIR,DRG,---,27.0279196332
PSN,STL,FLY,27.0265287881
NRM,STL,FLY,27.0265287881
STL,---,FLY,27.0265287881
NRM,PSN,FLY,27.0181428164
PSN,---,FLY,27.0181428164
NRM,---,FLY,27.0181428164
FLY,---,---,27.0181428164
BUG,DRG,PSN,26.9988634207
GRS,STL,PSN,26.9909208679
PSN,DRK,NRM,26.8872237310
FIR,STL,DRG,26.8248344615
PSN,GHT,NRM,26.8078675656
DRK,STL,PSN,26.7645420267
GHT,STL,PSN,26.7584151771
WTR,ICE,RCK,26.6939642525
GRS,ICE,RCK,26.6901348400
GHT,STL,DRG,26.6322233859
WTR,STL,DRG,26.6281384747
ICE,STL,RCK,26.6150394921
DRK,STL,DRG,26.6004485609
NRM,PSN,WTR,26.5988466773
PSN,---,WTR,26.5988466773
NRM,---,WTR,26.5988466773
NRM,WTR,DRG,26.5949749315
WTR,---,DRG,26.5949749315
WTR,DRG,RCK,26.5325265971
GRS,DRG,RCK,26.5286971846
DRG,STL,RCK,26.4536018367
NRM,ELC,PSN,26.4460763144
ELC,---,PSN,26.4460763144
WTR,RCK,---,26.4392639426
NRM,WTR,---,26.3861081894
NRM,PSY,DRG,26.3147457850
PSY,---,DRG,26.3147457850
WTR,---,NRM,26.2638611555
BUG,DRG,GHT,26.2175452895
PSN,DRG,GHT,26.1536215818
NRM,FIR,PSN,26.1319271171
FIR,---,PSN,26.1319271171
PSN,BUG,DRG,26.0382687067
WTR,---,---,25.9904900725
NRM,BUG,DRG,25.9729339683
BUG,---,DRG,25.9729339683
PSN,FLY,DRK,25.9494295991
NRM,FLY,DRK,25.9337851936
FLY,GHT,DRK,25.9337851936
FLY,---,DRK,25.9337851936
PSN,FLY,PSY,25.9043652822
NRM,FLY,PSY,25.8887208767
FLY,---,PSY,25.8887208767
PSN,GHT,DRK,25.8676284846
NRM,PSN,DRK,25.8676284846
PSN,---,DRK,25.8676284846
BUG,STL,PSN,25.8513852941
FLY,PSY,---,25.7778912950
NRM,PSN,PSY,25.7778671006
PSN,---,PSY,25.7778671006
PSN,STL,BUG,25.7062839369
NRM,ICE,---,25.7041428285
NRM,STL,BUG,25.6881342843
STL,---,BUG,25.6881342843
DRG,STL,PSN,25.6742448384
PSN,PSY,---,25.5987720372
GRS,PSY,RCK,25.5796275121
WTR,PSY,RCK,25.5714556271
NRM,FIR,---,25.5527887915
PSY,STL,RCK,25.5054000218
GRS,PSN,FIR,25.4668545373
WTR,DRG,ICE,25.4572078757
NRM,GRS,FIR,25.4252361245
NRM,ELC,DRG,25.4202167673
ELC,---,DRG,25.4202167673
PSN,STL,FIR,25.4052453585
ELC,ICE,---,25.3980467820
WTR,PSN,ICE,25.3914712071
NRM,PSN,FIR,25.3834699968
PSN,---,FIR,25.3834699968
PSN,DRG,ICE,25.3724956842
NRM,STL,FIR,25.3636269456
NRM,WTR,ICE,25.3628489729
WTR,---,ICE,25.3628489729
NRM,DRG,ICE,25.3438734500
DRG,---,ICE,25.3438734500
NRM,---,FIR,25.3418515839
NRM,---,ELC,25.3377388573
NRM,PSN,ICE,25.2781367814
PSN,---,ICE,25.2781367814
ICE,DRG,PSN,25.2511349781
NRM,---,ICE,25.2495145472
ICE,---,---,25.2177827863
PSN,BUG,NRM,25.2130463829
NRM,PSY,---,25.2086288667
BUG,---,NRM,25.1658612971
NRM,ICE,PSN,25.1307184530
ICE,---,PSN,25.1307184530
FIR,ICE,RCK,25.1047030709
ICE,FLY,RCK,25.0603822749
ELC,ICE,RCK,25.0564630912
NRM,ICE,RCK,25.0121052399
ICE,PSN,RCK,25.0121052399
ICE,DRG,RCK,25.0121052399
ICE,---,RCK,25.0121052399
FLY,DRG,NRM,24.9996572141
BUG,STL,GHT,24.9515727303
FIR,DRG,RCK,24.9432654155
BUG,DRG,---,24.9374978696
ELC,---,---,24.9168473132
PSN,STL,GHT,24.9124265941
GRS,STL,FIR,24.9002735078
FLY,DRG,RCK,24.8989446194
ELC,DRG,RCK,24.8950254358
GRS,---,FIR,24.8784981462
PSN,DRG,RCK,24.8506675845
NRM,DRG,RCK,24.8506675845
DRG,---,RCK,24.8506675845
STL,---,FIR,24.8168889673
FIR,---,---,24.7951136057
PSY,RCK,---,24.7724256008
ELC,RCK,---,24.7135288113
WTR,PSN,GRS,24.5807324799
PSN,RCK,GRS,24.5679623395
ELC,PSN,GRS,24.5382691098
PSN,STL,GRS,24.5090338470
NRM,PSN,GRS,24.4630011487
PSN,---,GRS,24.4630011487
GRS,DRG,---,24.2457555090
FLY,STL,NRM,24.1618186668
FIR,PSY,RCK,23.9941957431
FIR,PSN,DRG,23.9611926725
FLY,PSY,RCK,23.9498749470
ELC,PSY,RCK,23.9459557634
NRM,ELC,---,23.9255129823
NRM,FIR,DRG,23.9096170808
FIR,---,DRG,23.9096170808
PSN,PSY,RCK,23.9015979120
NRM,PSY,RCK,23.9015979120
PSY,---,RCK,23.9015979120
PSY,BUG,---,23.8739470402
GHT,DRK,DRG,23.8262208765
NRM,GHT,DRG,23.7468647111
GHT,---,DRG,23.7468647111
ELC,---,NRM,23.7155055046
NRM,DRK,DRG,23.7150898861
DRK,---,DRG,23.7150898861
NRM,DRK,---,23.6454077863
GHT,DRK,NRM,23.5473354436
DRK,---,NRM,23.5473354436
GHT,---,NRM,23.4679792782
WTR,STL,PSN,23.3273505059
DRG,STL,NRM,23.2308227033
DRG,DRK,GHT,23.1616139926
NRM,DRG,GHT,23.1406395480
DRG,---,GHT,23.1406395480
NRM,---,PSY,23.1385526654
PSY,---,---,23.0081416158
NRM,GRS,PSN,22.9439873184
NRM,GHT,DRK,22.9304809852
NRM,---,DRK,22.9304809852
NRM,GRS,---,22.8996710265
NRM,RCK,---,22.7428235663
GHT,---,DRK,22.6778147767
DRK,---,---,22.6778147767
FLY,PSY,NRM,22.6348340993
GRS,---,PSN,22.5775849665
WTR,RCK,GRS,22.5400306392
ELC,RCK,GRS,22.4975672691
RCK,STL,GRS,22.4683320063
WTR,STL,GRS,22.4654577412
GRS,ICE,---,22.4503957970
NRM,WTR,GRS,22.4350694484
ELC,STL,GRS,22.4229943711
NRM,RCK,GRS,22.4222993080
RCK,---,GRS,22.4222993080
NRM,ELC,GRS,22.3926060783
NRM,STL,GRS,22.3633708155
STL,---,GRS,22.3477264100
NRM,---,GRS,22.3173381172
WTR,ELC,GRS,22.3047342834
FIR,WTR,RCK,22.2983664639
FIR,GRS,RCK,22.2945370514
WTR,GRS,RCK,22.2747788798
WTR,FLY,RCK,22.2540456678
GRS,FLY,RCK,22.2502162553
WTR,ELC,RCK,22.2501264842
ELC,GRS,RCK,22.2462970717
GRS,STL,RCK,22.2351956446
FIR,STL,RCK,22.2323108587
WTR,---,GRS,22.2294663222
WTR,STL,RCK,22.2270237596
WTR,PSN,RCK,22.2057686329
NRM,WTR,RCK,22.2057686329
WTR,---,RCK,22.2057686329
NRM,GRS,RCK,22.2019392204
GRS,PSN,RCK,22.2019392204
GRS,---,RCK,22.2019392204
FLY,STL,RCK,22.1879900626
ELC,---,GRS,22.1870029522
ELC,STL,RCK,22.1840708790
PSN,STL,RCK,22.1397130276
NRM,STL,RCK,22.1397130276
STL,---,RCK,22.1397130276
GRS,---,---,22.1117349911
ICE,RCK,---,22.0824848435
DRK,STL,GHT,21.9186739745
NRM,STL,GHT,21.8976995299
STL,---,GHT,21.8976995299
NRM,PSN,BUG,21.7987567127
NRM,---,BUG,21.7806070601
PSN,---,BUG,21.7708965076
PSY,DRG,NRM,21.7187657983
NRM,BUG,---,21.5439806523
BUG,---,---,21.3966583093
ICE,DRG,---,21.3661025840
RCK,DRG,---,21.3500931208
PSN,DRG,---,21.2865959622
PSY,STL,NRM,20.8662691102
FIR,ELC,RCK,20.6608653027
FIR,FLY,RCK,20.6556617659
ELC,FLY,RCK,20.6165445066
NRM,FIR,RCK,20.6165074513
FIR,PSN,RCK,20.6165074513
FIR,---,RCK,20.6165074513
PSN,FLY,RCK,20.5721866553
NRM,FLY,RCK,20.5721866553
FLY,---,RCK,20.5721866553
NRM,ELC,RCK,20.5682674716
ELC,PSN,RCK,20.5682674716
ELC,---,RCK,20.5682674716
NRM,PSN,RCK,20.5239096203
RCK,---,---,20.5239096203
PSN,---,RCK,20.5239096203
NRM,---,RCK,20.5239096203
GHT,DRK,PSN,20.1992413814
NRM,DRK,PSN,20.1469865102
NRM,GHT,PSN,20.1408596606
GHT,---,PSN,20.1408596606
DRK,---,PSN,20.1264407440
BUG,GHT,---,19.9777817617
NRM,WTR,PSN,19.3431531357
WTR,---,PSN,19.3431531357
NRM,BUG,PSN,19.2488951121
NRM,DRG,PSN,19.0434330923
DRG,---,PSN,19.0434330923
ICE,PSN,---,18.9303826682
BUG,---,PSN,18.8824927602
PSN,DRG,NRM,18.8533593702
PSN,STL,NRM,18.0125127302
NRM,STL,PSN,17.9295458133
STL,---,PSN,17.9295458133
PSN,BUG,GHT,17.8239501699
NRM,BUG,GHT,17.7652876795
BUG,DRK,GHT,17.7453637436
BUG,---,GHT,17.7386914955
PSN,DRK,GHT,17.7223384164
NRM,PSN,GHT,17.7013639717
PSN,---,GHT,17.6946917237
PSN,PSY,NRM,16.4949108900
PSN,FLY,NRM,16.4536777436
PSN,BUG,---,16.4395250525
FLY,---,NRM,16.4380333381
DRG,---,NRM,15.5120912172
PSN,STL,DRG,15.0318831632
NRM,DRK,GHT,14.6991513397
DRK,---,GHT,14.6792274038
NRM,---,GHT,14.6781768951
STL,---,NRM,14.6694995468
PSN,GHT,---,14.3192378847
GHT,---,---,13.7651188489
PSY,---,NRM,13.1434376941
NRM,PSN,DRG,12.1166657825
PSN,---,DRG,12.1166657825
NRM,DRG,---,11.7135287632
NRM,STL,DRG,11.6759886842
STL,---,DRG,11.6759886842
NRM,---,PSN,11.2724755221
PSN,---,---,10.9060731702
NRM,PSN,---,10.8372415480
PSN,---,NRM,10.2209364486
NRM,---,DRG,8.7607713034
DRG,---,---,8.7607713034
NRM,---,---,6.7593707270
